sample,read_id,upstream_flank_len,core_repeat_len,downstream_flank_len,total_length,cag_units,caa_units,cga_units,event_count,total_event_bp,frameshift_events,in_frame_events,avg_event_length,oof_patterns
H1,m84137_260214_004236_s1/173151046/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/173151728/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/225054528/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/182128136/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/75759698/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/86574605/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/255334046/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/263001831/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/265360071/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/246617139/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/247468797/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/21694424/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/47055020/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/63900478/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/108265975/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/126814013/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/132450483/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/34411565/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/51384138/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/190055726/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/180683579/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/219152701/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/219547121/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/201917336/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/181865169/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/207751231/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/183568912/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/212664856/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/106496612/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/165282664/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/246153845/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/204805247/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/266276938/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/28115265/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/76158593/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/228922804/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/234359949/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/234229541/ccs,50,132,86,268,43,0,0,1,3,0,1,3.0,0
H1,m84137_260214_004236_s1/263393481/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/250282710/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/39063203/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/115283479/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/16777541/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/17042398/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/18548809/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/19663737/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/189990577/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/30868993/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/39913039/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/58002332/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/38603766/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/115541243/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/133499509/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/163447260/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/168232779/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/144377599/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/148572726/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/233706722/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/24840167/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/60162843/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/150143865/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/179831896/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/198312008/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/201656223/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/199885099/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/207555519/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/222233526/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/183699274/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/205457509/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/206505306/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/252970335/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/129111574/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/129307018/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/140186346/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/157421121/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/43716880/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/71831591/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/66784623/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/96473404/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/78779175/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/98963723/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/227282126/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/184488650/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/48694340/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/49086687/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/69140892/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/70452662/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/78774375/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/86115932/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/96865146/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/72551260/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/88213764/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/101254390/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/216663140/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/260113642/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/246481457/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/260900573/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/264634820/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/18746653/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/23792678/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/27922790/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/38736097/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/42275935/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/99878842/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/103484250/ccs,50,138,80,268,45,1,0,1,3,0,1,3.0,0
H1,m84137_260214_004236_s1/113050344/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/121700931/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/110166443/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/122487975/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/126878702/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/151062361/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/131729793/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/135790773/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/192287125/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/178720973/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/222237834/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/225383519/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/182259996/ccs,50,129,89,268,43,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/253367178/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/240457491/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/18353430/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/248580755/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/3084364/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/267453780/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/9507799/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/39259150/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/100860539/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/2296100/ccs,50,132,86,268,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/202376432/ccs,50,131,87,268,41,0,0,1,2,1,0,2.0,1
H1,m84137_260214_004236_s1/80023722/ccs,50,133,86,269,12,0,0,2,4,2,0,2.0,1
H1,m84137_260214_004236_s1/115411417/ccs,50,132,87,269,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/142152429/ccs,50,133,86,269,33,0,0,1,1,1,0,1.0,0
H1,m84137_260214_004236_s1/212336748/ccs,50,132,87,269,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/217126320/ccs,50,132,87,269,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/232589002/ccs,50,132,87,269,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/249629939/ccs,50,133,86,269,19,1,0,1,4,1,0,4.0,1
H1,m84137_260214_004236_s1/70651301/ccs,50,138,81,269,46,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/4525167/ccs,50,133,86,269,4,0,0,1,1,1,0,1.0,0
H1,m84137_260214_004236_s1/192086480/ccs,50,132,88,270,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/198379457/ccs,50,134,86,270,40,0,0,1,2,1,0,2.0,1
H1,m84137_260214_004236_s1/32508929/ccs,50,134,86,270,27,0,0,1,2,1,0,2.0,1
H1,m84137_260214_004236_s1/259983398/ccs,50,135,85,270,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/241567400/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/230493487/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/19925720/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/34014159/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/51512193/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/259392520/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/266405471/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/266601473/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/66522272/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/99485528/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/108792770/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/52560796/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/36899037/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/59573249/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/60556462/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/85787792/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/188155880/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/175638049/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/175835425/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/189204166/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/189923876/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/218499131/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/109970180/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/127469145/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/164169114/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/68031103/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/71109966/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/172950952/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/208864857/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/209257148/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/222628608/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/48631855/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/92215070/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/97259308/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/76682693/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/99422763/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/122950082/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/82840988/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/152702064/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/190713578/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/147198879/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/218107296/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/219289299/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/217518111/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/70975567/ccs,50,132,89,271,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/146019725/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/176951751/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/86050297/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/259658142/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/205915285/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/212272157/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/254937259/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/18615963/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/66916842/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/7801535/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/34146957/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/147065328/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/185272956/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/45746039/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/53085256/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/53086004/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/53413135/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/55641277/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/124323669/ccs,50,132,89,271,44,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/107940213/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/127208005/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/38672108/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/68621603/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/44831124/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/87756980/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/75632994/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/77665144/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/119803786/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/122950902/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/115807529/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/184817087/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/116594367/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/211551287/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/212009435/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/242747272/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/239012154/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/260376265/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/161420349/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/164432985/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/165025074/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/146082978/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/186783533/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/177869395/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/197201429/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/197856831/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/123340723/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/78186641/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/124127564/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/245829630/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/247730601/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/247860881/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/51904977/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/123535729/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/133628448/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/166791229/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/197788827/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/219283717/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/199690560/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/183962030/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/123667517/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/125703973/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/116264773/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/228792025/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/194644611/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/11995168/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/24511154/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/24709622/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/33625095/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/123341454/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/178980673/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/20777852/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/21234484/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/16647679/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/40043050/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/133496927/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/139528234/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/164167715/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/160761616/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/146868989/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
H1,m84137_260214_004236_s1/147785492/ccs,50,135,86,271,45,0,0,0,0,0,0,0.0,0
