sample,read_id,allele,CAG_count,Upstream_insertions_bp,Upstream_matches_bp,Upstream_complexity,Repeat_insertions_bp,Repeat_matches_bp,Repeat_complexity,Downstream_insertions_bp,Downstream_matches_bp,Downstream_complexity,Total_insertions_bp,Total_matches_bp,Total_complexity,Structural_pattern,Read_length
H3,m84137_260214_004236_s1/258083671/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/234621744/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/237241129/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/237176882/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/255983699/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/217579971/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/238618365/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/238617107/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/75694518/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/96011585/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/96077436/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/79757946/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/97190739/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/76547659/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/81069692/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/77398698/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/81659947/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/81593481/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/99026284/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/100008243/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/107086096/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/119408579/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/112068256/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/128648068/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/109052893/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/104597779/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/121111044/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/129829879/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/126355206/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/105580806/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/134283998/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/185602821/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/174001236/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/187044123/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/174986062/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/147721630/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/167580767/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/189468468/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/192482516/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/172101898/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/193729088/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/196939630/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/150015511/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/150280054/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/197464093/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/194778908/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/195433777/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/202380480/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/179442056/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/179509133/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/203296306/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/208801410/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/180949138/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/203820246/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/209784965/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/222762087/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/205197659/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/205787316/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/187959671/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/196283185/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/175572934/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/175506426/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/171968453/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/197460271/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/176950117/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/193660141/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/180030128/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/194251394/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/198380351/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/219745116/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/199820342/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/220793748/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/208012113/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/224264890/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/183110302/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/243139408/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/16913257/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/264438125/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/246940870/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/261425912/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/264963214/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/265355928/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/2167176/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/4000776/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/20909843/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/24907406/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/25694698/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/29299014/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/26807557/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/35524782/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/35654896/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/52039316/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/216075388/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/266539846/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/11272338/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/5833571/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/22873953/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/5963939/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/6228699/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/12126193/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/29360637/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/24249509/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/12715722/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/12782209/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/29755217/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/29887479/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/29820705/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/19137133/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/8324233/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/5114627/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/26478565/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/26674908/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/10291523/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/32049614/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/10947299/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/111151773/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/114295260/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/114361314/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/114623144/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/114624986/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/153815093/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/137233583/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/134087068/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/137757413/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/162660662/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/154601908/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/142017268/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/154863910/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/159517188/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/145688054/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/143065444/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/160630412/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/155976044/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/143853828/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/147915749/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/169215527/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/169280141/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/173803119/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/149097221/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/167250649/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/167379674/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/167380093/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/248909844/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/250876769/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/29756252/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/45091161/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/50071169/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/86444106/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/79497155/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/130286420/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/111282838/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/163184988/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/162138072/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/179570197/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/194381838/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/209259197/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/68425600/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/191434124/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/243667529/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/266473791/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/21954715/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/196151129/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/189336323/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/195037451/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/52237080/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/99814727/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/147916060/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/164960023/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/225905400/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/154404372/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/22283820/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/16516053/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/41879268/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/85197610/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/66847676/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/111412461/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/176622502/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/215679792/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/17174881/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/235540935/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/256971251/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/261952897/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/23005658/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/18284938/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/18220021/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/7211704/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/23989097/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/3869688/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/24316162/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/115541458/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/172622983/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/206898390/ccs,0,7,0,0,0,1,186,0.0053475935828877,0,0,0.0,1,186,0.0053475935828877,Repeat-enriched,187
H3,m84137_260214_004236_s1/207685255/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/222496212/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/260113373/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/100537473/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/156373406/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/200152853/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/246877218/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/149688063/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/103614428/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/125830637/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/130090735/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/122423329/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/122750429/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/151323852/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/157352054/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/140707879/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/115868958/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/140902746/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/133955623/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
H3,m84137_260214_004236_s1/134089218/ccs,0,7,0,0,0,0,187,0.0,0,0,0.0,0,187,0.0,Distributed,187
